order_id,order_date,customer_id,store_id,channel
4941,2025-01-27,327,9,app
4942,2025-12-23,347,9,app
4943,2025-10-12,110,8,web
4944,2026-02-18,498,8,dine-in
4945,2025-04-08,139,5,dine-in
4946,2025-10-06,19,8,app
4947,2025-02-11,228,10,web
4948,2025-06-15,91,9,phone
4949,2025-10-01,133,10,web
4950,2026-05-07,354,4,web
4951,2025-09-07,489,8,dine-in
4952,2025-11-27,97,10,delivery
4953,2026-05-23,236,2,phone
4954,2025-04-20,244,5,delivery
4955,2025-06-11,180,7,dine-in
4956,2025-07-25,461,2,web
4957,2026-03-25,57,3,web
4958,2025-10-30,92,8,delivery
4959,2025-08-04,263,9,dine-in
4960,2026-03-25,18,3,app
4961,2025-03-10,164,9,app
4962,2026-01-29,414,8,phone
4963,2026-03-23,318,1,web
4964,2025-12-26,17,3,web
4965,2025-01-31,360,10,web
4966,2025-02-26,418,7,web
4967,2025-07-03,143,3,dine-in
4968,2026-03-21,468,2,web
4969,2025-03-11,123,9,dine-in
4970,2026-03-31,439,9,phone
4971,2025-05-03,16,8,dine-in
4972,2026-01-18,19,9,web
4973,2026-03-21,336,3,app
4974,2025-02-05,197,3,app
4975,2026-04-03,356,6,dine-in
4976,2025-12-09,112,2,delivery
4977,2025-01-21,343,2,phone
4978,2026-02-11,142,7,dine-in
4979,2025-09-12,78,3,delivery
4980,2025-04-08,2,2,app
4981,2026-03-30,38,10,phone
4982,2026-04-04,394,5,phone
4983,2026-02-16,264,2,web
4984,2025-01-19,166,9,phone
4985,2026-06-05,22,9,dine-in
4986,2025-12-15,18,9,dine-in
4987,2025-08-15,175,9,web
4988,2025-04-19,399,4,dine-in
4989,2026-03-01,292,5,web
4990,2025-03-18,83,5,web
4991,2025-12-22,290,9,delivery
4992,2025-09-27,300,6,phone
4993,2026-02-03,3,10,delivery
4994,2025-03-22,371,5,web
4995,2026-03-06,201,6,web
4996,2025-10-20,295,10,app
4997,2026-05-29,292,7,app
4998,2025-12-27,21,9,web
4999,2025-11-27,98,3,delivery
5000,2026-05-16,198,5,dine-in
